,age,marital,education,default,balance,loan,day,month,duration,campaign,pdays,previous,job,housing
2625,57,1,2,0,7082,0,6,6,69,3,-1,0,5,0
2626,49,2,1,0,66,0,9,7,218,3,-1,0,3,0
2627,30,1,1,0,6,0,28,1,241,3,-1,0,8,1
2628,33,1,1,0,687,0,14,5,72,2,370,1,8,1
2629,55,1,2,0,3873,0,21,4,222,1,-1,0,8,0
2630,42,1,1,0,4945,0,2,3,311,2,-1,0,11,1
2631,47,2,2,0,126,0,3,6,2456,2,-1,0,8,1
2632,51,2,2,0,837,0,30,7,41,2,-1,0,8,0
2633,44,2,3,0,0,0,22,8,54,2,-1,0,4,0
2634,30,1,3,0,3134,0,17,7,124,1,-1,0,4,1
2635,50,2,3,0,13,0,20,4,76,1,-1,0,9,1
2636,32,1,2,0,286,0,6,8,175,1,-1,0,9,1
2637,40,1,1,0,1100,0,29,5,660,2,-1,0,8,1
2638,48,2,3,0,541,0,14,5,72,1,363,2,4,1
2639,33,2,1,0,1897,1,2,6,197,1,-1,0,4,1
2640,32,1,3,0,820,0,17,7,738,3,-1,0,4,1
2641,28,3,1,0,177,1,6,5,150,1,-1,0,1,1
2642,30,3,3,0,1372,0,20,11,240,2,-1,0,4,0
2643,30,1,3,0,400,0,7,5,223,1,-1,0,1,1
2644,42,2,3,0,0,0,20,6,85,2,-1,0,4,0
2645,78,1,3,0,226,0,6,11,136,1,-1,0,10,0
2646,36,3,1,0,219,1,11,5,270,2,347,1,8,1
2647,30,3,1,0,334,0,29,1,389,2,-1,0,12,0
2648,32,3,3,0,12607,0,14,8,203,5,84,1,4,0
2649,50,1,3,0,19447,1,21,11,166,1,-1,0,4,1
2650,43,2,2,0,92,0,15,5,237,2,-1,0,8,1
2651,36,1,3,0,495,0,12,3,213,3,182,6,4,0
2652,36,3,3,0,-679,1,7,5,172,1,93,1,4,1
2653,35,1,2,0,-12,0,12,5,212,5,-1,0,8,1
2654,28,3,3,0,882,1,29,1,94,1,205,2,4,0
2655,52,1,1,0,192,0,23,7,61,2,-1,0,11,1
2656,35,1,1,0,2,0,28,1,653,3,-1,0,11,0
2657,34,3,1,0,1,0,22,7,483,7,-1,0,1,1
2658,43,1,3,0,1574,0,19,11,167,3,-1,0,6,1
2659,60,1,2,0,493,0,18,8,671,4,-1,0,8,0
2660,57,1,3,0,46,0,7,8,238,2,-1,0,1,0
2661,32,1,1,0,350,0,28,5,110,2,-1,0,4,1
2662,41,1,2,0,849,0,15,5,72,1,-1,0,8,1
2663,42,2,3,0,401,0,24,7,217,9,-1,0,4,1
2664,34,1,3,0,3301,0,17,6,485,2,227,4,4,1
2665,55,1,1,0,2678,1,18,8,151,12,-1,0,9,0
2666,57,1,1,0,158,0,10,7,73,1,-1,0,5,1
2667,34,3,3,0,9851,0,20,11,128,5,-1,0,11,1
2668,53,1,3,0,15,0,20,8,921,2,-1,0,4,0
2669,70,2,1,0,6850,0,5,3,252,3,183,1,10,0
2670,33,1,1,0,9305,0,17,4,407,2,-1,0,11,1
2671,37,3,1,0,61,0,19,5,182,8,-1,0,11,1
2672,35,1,3,0,2793,0,20,11,258,2,-1,0,4,0
2673,34,1,3,0,997,1,21,11,81,1,-1,0,4,1
2674,35,1,1,0,1287,0,14,7,330,2,-1,0,8,1
2675,58,1,3,0,1798,0,5,2,19,8,-1,0,3,1
2676,48,1,2,0,559,0,15,5,1231,2,-1,0,8,1
2677,29,1,1,0,22171,0,18,5,44,1,355,3,1,1
2678,31,3,3,0,112,0,2,2,159,2,271,1,4,1
2679,53,1,1,0,65,0,28,8,25,18,-1,0,8,0
2680,54,2,3,0,7010,0,11,3,275,2,-1,0,4,0
2681,47,2,1,0,691,0,6,2,285,6,-1,0,12,0
2682,60,1,2,0,0,0,23,7,40,1,-1,0,6,0
2683,79,1,2,0,8556,0,18,1,326,2,272,2,10,0
2684,54,1,2,0,208,0,12,5,255,1,-1,0,10,0
2685,34,1,3,0,902,0,14,5,159,1,367,2,4,1
2686,36,1,3,0,506,0,25,8,47,1,120,1,9,0
2687,32,1,2,0,415,0,2,6,777,4,-1,0,8,1
2688,42,1,3,0,42045,0,8,8,205,2,-1,0,6,0
2689,31,1,1,0,401,0,14,8,96,3,-1,0,8,0
2690,52,3,2,0,0,0,19,5,182,11,-1,0,1,0
2691,28,3,1,0,378,0,17,4,346,1,-1,0,7,1
2692,45,1,3,0,334,0,5,6,87,2,-1,0,9,0
2693,46,1,1,0,70,0,27,3,229,2,-1,0,1,1
2694,58,1,2,0,4015,0,20,6,106,3,-1,0,11,0
2695,33,2,2,0,636,0,9,7,211,11,-1,0,8,1
2696,60,1,1,0,4820,0,5,6,419,1,-1,0,10,0
2697,55,1,3,0,236,0,4,8,200,1,-1,0,4,0
2698,38,2,3,0,4425,0,30,5,162,1,-1,0,4,1
2699,39,2,1,0,83,0,30,7,69,6,-1,0,1,1
2700,59,1,1,0,0,0,18,7,247,4,-1,0,10,0
2701,38,1,1,0,1852,0,15,5,298,2,-1,0,1,1
2702,41,2,3,0,4567,1,16,7,106,1,-1,0,4,1
2703,29,1,1,0,308,0,28,5,75,1,-1,0,12,1
2704,39,1,1,0,124,0,31,7,81,5,-1,0,12,1
2705,44,2,1,0,316,0,21,7,163,3,-1,0,11,1
2706,26,1,1,0,484,0,19,5,48,2,-1,0,8,1
2707,30,3,1,0,566,0,5,2,110,1,-1,0,12,0
2708,32,1,3,0,273,1,18,7,97,3,-1,0,4,1
2709,43,1,1,0,520,0,20,5,15,13,-1,0,10,1
2710,59,1,3,0,2764,0,24,12,237,1,206,2,4,0
2711,35,1,3,0,1100,1,29,1,127,2,-1,0,4,0
2712,37,1,2,0,0,0,26,5,24,1,-1,0,8,1
2713,36,1,3,0,837,0,28,8,68,6,-1,0,11,0
2714,30,1,1,0,1743,0,5,2,192,4,-1,0,12,1
2715,56,1,1,0,-1206,0,15,6,382,2,-1,0,10,1
2716,48,1,1,0,1143,0,17,4,264,1,317,1,8,1
2717,34,1,3,0,703,0,14,4,342,1,-1,0,4,1
2718,42,1,3,0,484,0,11,7,144,2,-1,0,4,1
2719,45,1,1,0,4365,1,9,2,45,2,-1,0,8,0
2720,32,3,1,0,0,0,21,8,126,2,-1,0,11,0
2721,55,1,3,0,979,1,8,7,123,1,-1,0,4,0
2722,45,3,1,0,0,0,26,7,768,2,91,5,8,1
2723,51,1,2,0,3726,1,27,8,119,12,-1,0,8,0
2724,32,3,3,0,1831,0,20,4,86,2,-1,0,4,1
2725,34,3,3,0,171,0,7,5,191,1,294,1,4,1
2726,42,1,1,0,440,0,3,2,13,5,-1,0,11,1
2727,41,1,1,0,108,1,13,5,83,7,-1,0,12,1
2728,44,1,3,0,773,1,9,7,618,1,-1,0,4,0
2729,37,3,1,0,105,1,17,6,260,4,-1,0,12,0
2730,40,1,1,0,260,0,20,6,197,6,-1,0,7,0
2731,35,3,1,0,847,0,11,5,85,2,-1,0,1,1
2732,71,1,3,0,14220,0,9,9,397,1,-1,0,10,1
2733,38,2,3,0,1513,0,7,5,330,1,342,1,9,0
2734,41,3,1,0,428,0,12,5,92,1,-1,0,8,1
2735,34,1,1,0,15,0,25,8,184,7,-1,0,4,0
2736,48,1,1,0,-19,1,4,7,270,1,-1,0,8,0
2737,29,3,2,0,950,0,4,6,135,3,-1,0,8,1
2738,52,1,2,0,230,0,6,5,198,2,170,2,8,1
2739,58,1,1,0,2,1,25,7,282,9,-1,0,1,1
2740,50,2,2,0,388,0,5,2,701,1,-1,0,8,0
2741,50,1,3,0,202,0,15,4,107,1,148,4,9,1
2742,33,1,2,0,245,1,8,5,253,3,-1,0,8,1
2743,33,1,2,0,1209,0,16,4,700,1,-1,0,8,1
2744,30,1,1,0,124,0,16,6,161,2,-1,0,1,0
2745,33,2,1,0,818,1,16,4,301,3,-1,0,1,1
2746,21,3,1,0,6,0,9,5,622,1,-1,0,7,0
2747,26,3,1,0,261,0,27,5,371,2,-1,0,11,1
2748,30,3,1,0,102,0,7,5,614,2,-1,0,11,1
2749,42,1,2,1,66,1,6,2,139,1,-1,0,6,1
2750,34,1,1,0,247,0,8,10,401,2,-1,0,1,0
2751,30,1,2,0,1787,0,19,10,79,1,-1,0,3,0
2752,29,1,2,0,-102,0,4,7,134,1,-1,0,12,0
2753,61,1,3,0,6016,0,2,2,670,3,-1,0,4,0
2754,46,1,1,0,966,1,19,8,40,2,-1,0,11,1
2755,37,1,1,0,2023,0,10,7,214,1,-1,0,8,1
2756,37,1,3,0,865,0,3,6,101,1,-1,0,4,1
2757,50,1,1,0,181,0,17,4,599,2,-1,0,8,1
2758,37,2,1,0,532,0,11,6,199,1,-1,0,12,1
2759,31,2,1,0,6,0,29,1,821,1,-1,0,8,1
2760,31,3,1,0,628,0,12,5,1083,2,-1,0,11,1
2761,30,3,2,0,185,0,26,6,11,1,-1,0,8,0
2762,27,1,1,0,362,0,14,5,332,2,-1,0,8,1
2763,26,1,3,0,543,0,30,1,169,3,-1,0,5,0
2764,49,1,3,0,322,0,6,8,72,4,-1,0,4,0
2765,72,1,1,0,4130,0,12,11,427,1,-1,0,10,0
2766,87,1,2,0,230,0,30,10,144,1,-1,0,10,0
2767,34,1,3,0,691,1,2,6,70,1,-1,0,11,1
2768,49,1,2,0,199,0,13,5,113,2,-1,0,6,0
2769,34,2,1,0,0,1,18,8,374,16,-1,0,11,1
2770,29,3,1,0,1992,0,8,7,202,1,87,2,1,0
2771,41,1,1,0,4900,0,31,7,121,2,-1,0,8,1
2772,50,1,1,0,253,1,5,5,475,2,-1,0,8,1
2773,37,1,3,0,410,0,29,1,337,2,-1,0,4,0
2774,45,1,1,0,295,0,23,7,92,1,-1,0,1,1
2775,32,3,1,0,0,0,26,8,181,2,-1,0,11,0
2776,41,3,1,1,-386,1,20,11,477,1,-1,0,8,0
2777,35,1,3,1,32,0,21,11,180,1,-1,0,4,1
2778,31,3,3,0,574,0,16,7,410,2,-1,0,4,1
2779,45,2,1,0,-179,0,3,7,155,2,-1,0,12,0
2780,27,1,1,0,897,0,5,6,397,1,-1,0,1,0
2781,35,1,3,0,3161,0,8,8,433,2,-1,0,4,0
2782,48,1,3,0,263,0,5,5,350,2,-1,0,4,1
2783,50,2,2,0,-10,1,10,7,369,6,-1,0,8,0
2784,37,1,1,0,1193,0,12,5,396,2,-1,0,1,0
2785,45,1,1,0,638,0,20,8,75,9,-1,0,1,1
2786,46,1,1,0,0,0,22,6,154,1,124,1,12,1
2787,58,1,2,0,1987,0,14,7,185,4,-1,0,10,0
2788,37,3,1,0,20453,0,4,5,115,1,-1,0,6,1
2789,44,1,3,0,1707,0,8,8,406,3,-1,0,11,0
2790,41,1,2,0,39,0,21,11,549,2,-1,0,6,1
2791,27,3,1,0,671,0,7,5,332,2,-1,0,7,1
2792,37,1,2,0,655,0,5,2,127,2,258,4,8,1
2793,31,3,3,0,64,0,15,9,208,1,105,2,7,0
2794,34,1,3,0,5498,0,19,11,265,1,-1,0,9,0
2795,37,3,1,1,375,0,9,6,223,2,-1,0,11,0
2796,34,1,1,0,1,0,19,11,108,1,-1,0,11,1
2797,37,3,2,0,6969,0,20,5,412,1,-1,0,8,1
2798,28,3,2,0,1199,0,30,7,1011,20,-1,0,8,1
2799,48,1,1,0,425,0,9,7,693,2,-1,0,8,1
2800,35,2,3,0,160,0,4,6,141,6,-1,0,4,1
2801,34,1,1,0,1897,1,19,11,441,1,-1,0,8,1
2802,51,1,1,0,0,0,18,7,439,3,-1,0,12,0
2803,52,2,1,0,280,0,14,7,393,5,-1,0,11,0
2804,37,2,3,0,4303,0,23,5,168,1,-1,0,1,1
2805,30,3,1,0,239,0,7,5,115,3,-1,0,1,1
2806,23,3,1,0,780,0,16,9,267,1,-1,0,7,0
2807,52,1,1,0,196,1,24,2,116,1,273,3,11,1
2808,30,3,3,0,799,1,6,6,91,18,-1,0,11,1
2809,26,3,1,0,255,0,30,4,457,1,80,1,1,0
2810,36,1,1,0,2880,0,12,6,283,1,-1,0,5,0
2811,31,1,1,0,500,0,6,6,19,18,-1,0,12,1
2812,35,3,1,0,475,1,21,7,936,4,-1,0,6,0
2813,43,3,1,0,593,0,5,5,55,1,-1,0,11,1
2814,32,1,1,0,84,1,29,7,403,3,-1,0,11,0
2815,40,1,1,0,694,0,4,2,97,4,196,5,11,1
2816,43,1,1,0,17555,0,26,8,14,14,-1,0,4,0
2817,44,3,3,0,900,0,29,1,322,2,-1,0,11,1
2818,40,2,3,0,502,0,3,2,267,4,270,3,4,1
2819,26,3,3,0,1177,0,19,10,116,1,-1,0,4,0
2820,35,1,3,0,106,1,11,8,588,2,-1,0,4,0
2821,43,1,1,0,3529,0,5,2,169,2,-1,0,3,0
2822,38,3,1,0,578,0,21,5,112,2,-1,0,8,1
2823,32,3,3,0,569,1,29,1,348,1,-1,0,11,0
2824,39,1,1,0,1048,1,21,7,405,1,-1,0,11,0
2825,34,1,1,0,613,0,4,6,80,1,-1,0,1,1
2826,44,3,3,0,1136,1,3,4,345,2,249,7,6,1
2827,46,1,2,0,19,0,21,7,171,1,-1,0,5,1
2828,34,2,1,0,291,0,7,8,91,2,-1,0,4,0
2829,37,1,2,0,37,0,13,5,24,2,362,1,8,1
2830,41,3,3,0,3950,0,30,5,96,2,-1,0,9,1
2831,25,1,1,0,894,0,28,5,328,1,-1,0,1,1
2832,36,1,1,0,-35,0,30,1,339,3,-1,0,3,0
2833,37,1,3,0,137,0,13,8,244,6,-1,0,9,0
2834,42,1,2,0,-97,0,3,2,216,4,271,5,8,1
2835,38,1,1,0,0,0,28,8,82,4,-1,0,11,0
2836,41,1,1,0,641,0,13,5,161,1,-1,0,8,1
2837,46,1,1,0,466,0,29,1,169,1,-1,0,1,1
2838,31,1,1,0,1495,1,23,5,159,3,-1,0,8,1
2839,34,3,3,0,462,0,21,8,1877,3,-1,0,9,0
2840,27,1,1,0,-1202,0,4,6,749,2,-1,0,12,1
2841,48,1,1,0,333,0,14,5,24,6,-1,0,8,1
2842,59,1,3,0,2013,0,19,2,222,4,94,2,9,0
2843,34,2,1,0,479,0,12,5,515,1,350,5,1,1
2844,49,1,1,0,5673,1,4,8,357,3,-1,0,12,0
2845,34,1,1,0,8309,1,19,11,50,1,-1,0,8,1
2846,56,2,1,0,3337,0,17,11,99,3,-1,0,1,1
2847,56,1,1,0,4063,1,28,7,31,4,-1,0,11,0
2848,56,2,1,0,985,1,18,8,150,2,-1,0,1,0
2849,51,1,1,0,2967,0,17,6,83,2,-1,0,1,0
2850,30,1,1,0,1211,0,18,5,176,1,-1,0,11,1
2851,38,1,3,0,170,0,18,5,442,1,-1,0,6,1
2852,32,3,1,0,2881,0,2,7,356,1,-1,0,12,0
2853,37,3,1,0,228,0,20,8,1740,2,-1,0,11,1
2854,26,3,1,0,461,0,28,1,214,1,-1,0,3,0
2855,44,1,3,0,1058,0,11,3,188,3,-1,0,4,0
2856,30,3,1,1,-770,0,28,5,87,1,-1,0,3,1
2857,48,1,1,0,454,0,10,7,114,1,-1,0,11,1
2858,46,2,1,0,-852,1,29,8,728,2,-1,0,4,0
2859,23,3,1,0,-306,0,4,6,217,2,-1,0,11,1
2860,53,1,1,0,-2,1,16,4,144,2,-1,0,12,1
2861,53,1,1,0,-626,0,9,7,205,1,-1,0,8,1
2862,23,3,2,0,8627,0,15,5,169,1,346,1,8,1
2863,37,3,1,0,3561,0,2,6,98,1,-1,0,8,1
2864,34,1,1,0,0,1,2,7,193,4,-1,0,12,0
2865,26,3,1,0,565,0,6,6,582,11,-1,0,4,1
2866,38,2,1,0,792,0,6,6,430,1,-1,0,12,0
2867,26,1,3,0,3825,0,13,5,107,1,-1,0,11,1
2868,33,3,1,0,22,0,30,1,76,2,207,1,8,0
2869,55,1,3,0,197,1,8,7,256,1,-1,0,10,0
2870,54,1,1,0,653,0,15,5,352,1,-1,0,6,1
2871,53,2,1,0,765,0,14,5,959,3,174,7,12,1
2872,47,2,1,0,4906,0,14,5,389,1,-1,0,12,1
2873,31,1,3,0,1170,0,20,8,200,4,-1,0,4,0
2874,57,1,2,0,452,0,13,5,139,4,-1,0,8,1
2875,41,2,1,0,787,0,8,5,297,2,-1,0,12,1
2876,23,1,3,1,-230,0,18,5,259,2,-1,0,7,1
2877,37,1,1,0,4760,0,8,5,182,2,169,2,12,1
2878,58,1,1,0,2,0,16,6,684,1,-1,0,6,0
2879,42,3,1,0,1080,1,13,5,951,3,370,4,8,1
2880,48,1,1,0,292,1,29,7,164,6,-1,0,1,1
2881,49,1,2,0,889,0,7,7,388,1,-1,0,5,0
2882,36,2,1,0,356,0,7,4,244,3,313,1,1,1
2883,31,3,1,0,2104,0,3,6,455,1,-1,0,1,1
2884,32,1,3,0,4089,0,26,5,114,7,287,3,11,0
2885,54,1,1,0,0,0,16,11,986,1,94,8,11,0
2886,34,1,1,0,103,1,8,5,956,2,-1,0,8,1
2887,36,1,3,0,167,0,28,1,57,1,-1,0,11,1
2888,48,1,1,0,112,0,18,8,139,5,-1,0,1,0
2889,56,1,1,0,345,0,22,7,605,1,-1,0,8,1
2890,40,1,1,0,61,0,7,5,112,3,-1,0,8,1
2891,60,1,1,0,322,0,7,5,63,1,-1,0,8,1
2892,36,3,1,0,101,1,26,5,314,1,-1,0,10,1
2893,49,1,1,0,362,0,4,6,84,2,-1,0,4,1
2894,59,1,1,0,319,0,5,5,143,3,-1,0,10,1
2895,53,1,1,0,665,0,22,4,371,2,-1,0,10,1
2896,32,3,3,0,336,0,8,5,139,1,-1,0,3,1
2897,30,1,1,0,1808,0,18,5,83,2,-1,0,12,1
2898,31,1,2,0,25,0,21,8,169,5,-1,0,5,0
2899,33,3,3,0,61,0,19,8,836,3,-1,0,9,0
2900,36,1,1,0,4280,0,19,6,227,6,-1,0,1,0
2901,29,3,3,0,2485,0,24,7,48,6,-1,0,11,0
2902,47,2,1,1,-535,0,30,7,71,2,-1,0,8,1
2903,52,1,2,0,1331,0,29,7,213,2,-1,0,8,1
2904,52,1,1,0,335,0,21,10,411,1,182,1,4,0
2905,31,1,1,0,-45,0,2,6,184,1,-1,0,8,1
2906,30,3,3,0,19358,0,19,11,258,2,-1,0,4,0
2907,43,3,1,0,34,0,30,7,29,1,-1,0,11,0
2908,51,1,1,0,2237,0,29,5,619,1,-1,0,8,1
2909,56,2,2,0,109,0,15,7,924,4,-1,0,3,0
2910,31,1,1,0,5,1,16,7,101,7,-1,0,1,1
2911,34,1,3,0,355,0,16,5,261,1,-1,0,6,1
2912,35,1,3,0,317,0,23,5,162,3,-1,0,4,1
2913,34,1,2,0,176,0,24,7,78,1,-1,0,8,0
2914,81,1,1,0,1,0,19,8,65,5,-1,0,10,0
2915,29,3,3,0,455,0,21,4,403,1,-1,0,8,0
2916,77,1,2,0,680,0,27,11,341,4,94,3,10,0
2917,38,3,3,0,14058,0,17,7,293,20,-1,0,8,0
2918,29,3,1,0,192,0,30,1,327,4,-1,0,12,0
2919,48,2,3,0,113,1,22,7,38,1,-1,0,11,0
2920,44,1,1,0,27,0,25,5,485,1,-1,0,12,0
2921,53,1,2,0,2581,0,15,4,99,1,-1,0,5,0
2922,23,3,2,0,4,0,13,5,395,2,-1,0,6,1
2923,40,1,1,0,1516,1,23,5,373,1,-1,0,9,1
2924,27,3,1,0,8366,0,7,5,458,2,349,1,7,0
2925,32,3,3,0,574,0,14,4,259,2,145,3,4,1
2926,38,3,3,0,5244,0,8,8,310,4,-1,0,4,0
2927,36,1,3,0,16,1,18,7,95,4,-1,0,9,1
2928,28,1,2,0,702,0,26,6,318,2,-1,0,8,1
2929,44,2,3,0,0,0,10,8,71,1,-1,0,4,0
2930,43,3,3,0,1696,0,26,8,257,1,474,3,4,1
2931,49,1,1,0,1114,0,17,11,283,1,-1,0,12,0
2932,32,3,1,0,249,0,2,6,258,1,-1,0,4,1
2933,30,3,3,0,236,0,16,5,197,1,-1,0,11,1
2934,32,1,1,0,401,0,15,5,294,2,-1,0,12,1
2935,30,3,3,0,6495,0,30,3,78,3,-1,0,4,0
2936,39,2,3,0,26,0,18,6,311,5,-1,0,4,0
2937,52,1,1,0,199,0,28,1,978,2,189,1,1,0
2938,39,1,1,0,1045,1,9,7,290,13,-1,0,8,1
2939,45,1,2,0,137,1,16,5,187,19,-1,0,8,1
2940,31,3,1,0,2305,0,4,8,139,1,-1,0,11,0
2941,37,1,1,0,430,0,27,8,154,4,-1,0,11,0
2942,59,1,2,0,-47,0,27,8,84,4,-1,0,10,1
2943,50,1,2,0,3924,0,20,4,122,2,-1,0,8,1
2944,53,2,1,1,-200,1,6,6,161,1,-1,0,10,0
2945,30,1,1,0,0,0,9,5,20,1,-1,0,12,1
2946,60,1,2,0,71,0,10,7,121,3,-1,0,10,0
2947,27,3,1,0,268,0,13,5,528,1,358,2,7,1
2948,53,1,3,0,22370,0,15,5,106,1,-1,0,6,1
2949,50,1,1,0,1572,0,9,7,185,1,-1,0,12,1
2950,51,1,3,0,-3,0,25,8,91,9,-1,0,11,0
2951,35,1,1,0,4508,0,18,11,854,1,-1,0,11,1
2952,42,2,3,0,16,0,19,11,140,3,-1,0,4,0
2953,60,2,3,0,366,0,3,6,593,1,-1,0,4,0
2954,52,2,1,0,98,1,19,6,148,1,-1,0,1,0
2955,41,1,1,0,338,0,14,5,87,1,-1,0,8,1
2956,44,1,1,0,438,0,8,5,37,3,303,1,4,1
2957,43,1,1,0,978,1,26,5,82,2,-1,0,12,1
2958,58,3,1,0,2223,0,4,12,1139,2,114,1,1,0
2959,37,1,1,0,1,0,15,5,395,2,-1,0,12,0
2960,58,1,2,0,73,0,17,6,116,1,-1,0,8,0
2961,41,1,3,0,4824,1,18,7,168,7,-1,0,4,0
2962,31,1,1,0,466,0,14,5,164,1,-1,0,4,1
2963,27,3,3,0,5291,0,12,11,192,2,92,2,7,0
2964,29,2,1,0,92,0,7,5,240,1,-1,0,12,1
2965,32,3,1,0,271,0,13,5,80,2,268,2,11,1
2966,55,1,1,0,159,0,28,8,159,1,-1,0,10,0
2967,34,1,1,0,50,0,20,5,89,2,-1,0,1,1
2968,56,2,1,0,212,1,17,7,27,1,-1,0,10,0
2969,31,1,2,0,352,0,19,5,97,9,-1,0,8,1
2970,35,1,3,0,1253,0,19,5,210,2,-1,0,4,1
2971,35,1,1,0,978,0,29,12,1370,3,209,3,3,0
2972,39,1,1,0,293,0,23,5,160,3,-1,0,8,1
2973,73,1,2,0,154,0,15,10,103,1,-1,0,10,0
2974,48,1,2,0,5366,0,21,5,248,3,-1,0,8,1
2975,41,1,2,0,0,0,30,5,232,3,-1,0,8,1
2976,55,1,1,0,383,0,5,5,287,1,-1,0,8,0
2977,39,1,2,0,800,0,19,11,76,6,-1,0,8,1
2978,26,3,1,0,443,0,30,7,84,3,-1,0,1,0
2979,38,1,1,0,3190,0,20,6,20,2,-1,0,1,1
2980,35,1,3,0,0,0,5,5,74,1,168,4,6,0
2981,36,3,3,0,339,0,21,11,6,6,-1,0,4,0
2982,49,1,1,0,8545,1,6,5,199,7,167,1,8,1
2983,35,1,2,0,298,0,13,5,135,2,370,2,8,1
2984,47,1,1,0,0,0,21,7,676,1,-1,0,8,1
2985,26,3,3,0,205,0,26,5,111,1,-1,0,4,0
2986,32,3,3,0,41,0,21,8,686,5,-1,0,4,0
2987,34,1,2,0,428,0,18,5,59,2,-1,0,8,1
2988,44,3,3,0,2734,0,12,5,897,4,-1,0,9,1
2989,40,1,3,0,1603,0,17,6,279,1,-1,0,9,0
2990,50,3,1,0,72,0,8,5,141,2,-1,0,12,0
2991,45,1,3,0,5450,0,8,8,188,2,-1,0,4,0
2992,48,2,1,0,1266,0,3,2,45,1,-1,0,3,1
2993,58,2,1,0,-123,0,5,8,131,2,-1,0,11,0
2994,34,1,1,0,1337,0,17,12,330,2,127,3,12,0
2995,37,2,1,0,0,0,21,4,146,4,-1,0,8,1
2996,46,1,1,0,1322,1,19,11,514,1,-1,0,11,1
2997,40,3,3,0,1509,0,12,5,333,1,58,3,4,0
2998,58,2,1,0,314,0,25,6,67,2,-1,0,8,0
2999,41,2,1,0,-365,0,28,5,226,10,-1,0,1,1
3000,29,1,3,0,242,0,18,7,73,4,-1,0,9,1
3001,57,1,1,0,6164,0,19,11,161,2,-1,0,11,0
3002,32,3,3,0,0,0,6,8,101,5,3,6,7,0
3003,44,1,2,0,271,1,9,5,94,1,-1,0,8,1
3004,46,2,3,0,6269,0,18,11,249,3,112,2,4,1
3005,30,1,1,0,11,0,11,5,157,1,-1,0,1,1
3006,44,2,1,0,0,0,28,7,264,5,-1,0,11,0
3007,43,1,1,0,-179,0,30,7,335,6,-1,0,8,1
3008,33,1,2,0,50,0,7,5,246,2,-1,0,8,1
3009,47,2,1,0,225,0,28,8,1126,4,-1,0,1,0
3010,40,1,1,0,4441,0,20,11,153,2,183,2,11,1
3011,27,1,1,0,58,0,7,5,113,1,337,2,12,1
3012,42,1,2,0,1,0,28,7,59,5,-1,0,5,1
3013,49,1,2,0,169,0,15,5,82,3,-1,0,1,1
3014,27,2,1,0,1,0,14,7,116,3,-1,0,8,1
3015,49,1,1,0,47,0,5,5,234,2,-1,0,12,0
3016,27,3,3,0,390,0,28,10,190,1,82,1,4,0
3017,34,3,1,0,852,0,14,4,108,2,-1,0,1,0
3018,51,2,1,0,1291,0,3,6,51,2,-1,0,9,1
3019,46,1,2,0,147,0,6,5,116,2,169,3,8,1
3020,52,1,3,0,-1224,0,7,5,253,4,-1,0,4,1
3021,36,3,3,0,553,0,11,8,106,2,-1,0,4,0
3022,43,1,2,0,255,0,17,7,180,1,-1,0,8,1
3023,31,3,3,0,2590,0,23,9,103,2,484,2,4,0
3024,50,1,1,0,1130,0,23,7,119,2,-1,0,11,1
3025,59,1,2,0,3163,0,29,5,240,2,-1,0,11,1
3026,37,3,1,0,1175,0,15,5,102,1,333,2,12,1
3027,33,1,3,0,1808,0,4,6,99,4,-1,0,4,1
3028,36,1,2,0,3953,0,19,11,277,1,-1,0,4,1
3029,29,3,1,0,309,0,11,5,471,3,-1,0,8,1
3030,27,3,3,0,88,0,4,5,143,1,-1,0,4,0
3031,36,1,2,0,177,0,12,5,63,5,-1,0,6,1
3032,40,1,2,0,733,0,6,6,94,7,-1,0,4,1
3033,75,2,2,0,852,0,15,3,341,1,-1,0,10,0
3034,32,1,3,0,71,0,21,7,221,8,-1,0,4,1
3035,60,1,2,0,1472,0,20,6,36,4,-1,0,8,0
3036,33,3,1,0,5235,0,7,8,67,3,-1,0,11,0
3037,30,3,3,0,411,0,21,4,142,1,-1,0,11,0
3038,44,1,2,0,420,0,7,5,110,2,-1,0,8,1
3039,59,1,1,0,681,0,14,4,427,2,-1,0,8,1
3040,37,1,2,0,11,0,30,7,109,8,-1,0,8,0
3041,35,3,1,0,35,0,14,5,152,1,-1,0,12,1
3042,51,1,3,0,3921,0,5,5,168,1,-1,0,6,1
3043,30,3,1,0,3809,0,3,6,159,4,-1,0,1,1
3044,55,1,1,0,-196,0,20,5,210,2,-1,0,9,1
3045,34,1,1,0,-139,1,27,5,492,2,-1,0,6,1
3046,61,1,1,0,967,0,20,8,180,1,-1,0,4,0
3047,25,1,3,0,0,0,9,7,160,1,-1,0,7,1
3048,39,1,1,0,-650,0,15,5,123,2,364,1,1,0
3049,37,1,1,0,712,0,18,11,291,2,-1,0,11,1
3050,34,3,3,0,415,0,12,8,123,1,-1,0,3,0
3051,47,1,2,0,292,1,28,7,210,3,-1,0,8,0
3052,32,3,1,0,0,1,11,7,333,2,-1,0,12,0
3053,44,1,1,0,2776,0,27,1,701,1,-1,0,11,1
3054,45,1,2,0,-322,0,9,6,225,2,-1,0,11,0
3055,37,1,3,0,7944,0,21,11,102,1,-1,0,6,0
3056,30,1,1,0,518,0,8,5,127,1,-1,0,1,1
3057,34,1,3,0,4831,0,4,2,265,1,-1,0,4,1
